Date,Source,POC,Daily Max 8-hour CO Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
06/16/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/17/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/18/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/19/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/20/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/21/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/22/2023,AQS,1,0.2,ppm,2,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/23/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/24/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/25/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/26/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/27/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/28/2023,AQS,1,0.9,ppm,10,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/29/2023,AQS,1,0.9,ppm,10,CCNY,17,71,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
06/30/2023,AQS,1,1,ppm,11,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/01/2023,AQS,1,0.7,ppm,8,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/02/2023,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/03/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/04/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/05/2023,AQS,1,0.6,ppm,7,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/06/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/07/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/08/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/09/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/10/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/11/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/12/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/13/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/14/2023,AQS,1,0.3,ppm,3,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/15/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/16/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/17/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/18/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/19/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/20/2023,AQS,1,0.5,ppm,6,CCNY,17,71,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/21/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/22/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/23/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/24/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/25/2023,AQS,1,0.4,ppm,5,CCNY,16,67,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/26/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/27/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/28/2023,AQS,1,0.3,ppm,3,CCNY,17,71,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/29/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/30/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
07/31/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/01/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/02/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/03/2023,AQS,1,0.3,ppm,3,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/05/2023,AQS,1,0.4,ppm,5,CCNY,13,54,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/06/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/07/2023,AQS,1,0.4,ppm,5,CCNY,20,83,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/08/2023,AQS,1,0.2,ppm,2,CCNY,21,88,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/09/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/10/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/11/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/12/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/13/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/14/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/15/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/16/2023,AQS,1,0.3,ppm,3,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/17/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/18/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/19/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/20/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/21/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/22/2023,AQS,1,0.3,ppm,3,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/23/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/24/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/25/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/26/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/27/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/28/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/29/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/30/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
08/31/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/01/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/02/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/03/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/04/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/05/2023,AQS,1,0.5,ppm,6,CCNY,21,88,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/06/2023,AQS,1,0.4,ppm,5,CCNY,21,88,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/07/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/08/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/09/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/10/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/11/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/12/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/13/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/14/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/15/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/16/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/17/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/18/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/19/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/20/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/21/2023,AQS,1,0.4,ppm,5,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/22/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/23/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/24/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/25/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/26/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/27/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/28/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/29/2023,AQS,1,0.3,ppm,3,CCNY,18,75,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
09/30/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/01/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/02/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/03/2023,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/04/2023,AQS,1,0.6,ppm,7,CCNY,20,83,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/05/2023,AQS,1,0.5,ppm,6,CCNY,21,88,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/06/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/07/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/08/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/09/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/10/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/11/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/12/2023,AQS,1,0.6,ppm,7,CCNY,20,83,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/13/2023,AQS,1,0.3,ppm,3,CCNY,21,88,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/14/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/15/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/16/2023,AQS,1,0.2,ppm,2,CCNY,21,88,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/17/2023,AQS,1,0.3,ppm,3,CCNY,21,88,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/18/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/19/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/20/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/21/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/22/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/23/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/24/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/25/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/26/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/27/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/28/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/29/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/30/2023,AQS,1,0.5,ppm,6,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
10/31/2023,AQS,1,0.2,ppm,2,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/01/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/02/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/03/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/04/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/05/2023,AQS,1,0.6,ppm,7,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/06/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/07/2023,AQS,1,0.4,ppm,5,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/08/2023,AQS,1,0.3,ppm,3,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/09/2023,AQS,1,0.8,ppm,9,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
11/10/2023,AQS,1,0.7,ppm,8,CCNY,24,100,42101,Carbon monoxide,554,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,61,New York,40.81976,-73.94825
